x,y
8011,-0.216773
8012,1
8013,-1.63099
8014,-0.292893
8015,-1.08979
8016,-1.04044e-12
8017,1.08979
8018,0.292893
8019,1.63099
8020,-1
8021,0.216773
8022,-1.70711
8023,-0.324423
8024,-1.63884e-13
8025,0.324423
8026,1.70711
8027,-0.216773
8028,1
8029,-1.63099
8030,-0.292893
8031,-1.08979
8032,-4.19035e-12
8033,1.08979
8034,0.292893
8035,1.63099
8036,-1
8037,0.216773
8038,-1.70711
8039,-0.324423
8040,-7.38199e-13
8041,0.324423
8042,1.70711
8043,-0.216773
8044,1
8045,-1.63099
8046,-0.292893
8047,-1.08979
8048,-2.79278e-12
8049,1.08979
8050,0.292893
8051,1.63099
8052,-1
8053,0.216773
8054,-1.70711
8055,-0.324423
8056,1.41597e-12
8057,0.324423
8058,1.70711
8059,-0.216773
8060,1
8061,-1.63099
8062,-0.292893
8063,-1.08979
8064,-2.30471e-12
8065,1.08979
8066,0.292893
8067,1.63099
8068,-1
8069,0.216773
8070,-1.70711
8071,-0.324423
8072,8.41655e-13
8073,0.324423
8074,1.70711
8075,-0.216773
8076,1
8077,-1.63099
8078,-0.292893
8079,-1.08979
8080,-9.07147e-13
8081,1.08979
8082,0.292893
8083,1.63099
8084,-1
8085,0.216773
8086,-1.70711
8087,-0.324423
8088,2.99582e-12
8089,0.324423
8090,1.70711
8091,-0.216773
8092,1
8093,-1.63099
8094,-0.292893
8095,-1.08979
8096,-4.05706e-12
8097,1.08979
8098,0.292893
8099,1.63099
8100,-1
8101,0.216773
8102,-1.70711
8103,-0.324423
8104,2.42151e-12
8105,0.324423
8106,1.70711
8107,-0.216773
8108,1
8109,-1.63099
8110,-0.292893
8111,-1.08979
8112,-2.65949e-12
8113,1.08979
8114,0.292893
8115,1.63099
8116,-1
8117,0.216773
8118,-1.70711
8119,-0.324423
8120,9.377e-13
8121,0.324423
8122,1.70711
8123,-0.216773
8124,1
8125,-1.63099
8126,-0.292893
8127,-1.08979
8128,-2.17142e-12
8129,1.08979
8130,0.292893
8131,1.63099
8132,-1
8133,0.216773
8134,-1.70711
8135,-0.324423
8136,4.00136e-12
8137,0.324423
8138,1.70711
8139,-0.216773
8140,1
8141,-1.63099
8142,-0.292893
8143,-1.08979
8144,-7.73855e-13
8145,1.08979
8146,0.292893
8147,1.63099
8148,-1
8149,0.216773
8150,-1.70711
8151,-0.324423
8152,2.51755e-12
8153,0.324423
8154,1.70711
8155,-0.216773
8156,1
8157,-1.63099
8158,-0.292893
8159,-1.08979
8160,-3.92376e-12
8161,1.08979
8162,0.292893
8163,1.63099
8164,-1
8165,0.216773
8166,-1.70711
8167,-0.324423
8168,1.94324e-12
8169,0.324423
8170,1.70711
8171,-0.216773
8172,1
8173,-1.63099
8174,-0.292893
8175,-1.08979
8176,-2.5262e-12
8177,1.08979
8178,0.292893
8179,1.63099
8180,-1
8181,0.216773
8182,-1.70711
8183,-0.324423
8184,4.59429e-13
8185,0.324423
8186,1.70711
8187,-0.216773
8188,1
8189,-1.63099
8190,-0.292893
8191,-1.08979
8192,-1.12863e-12
8193,1.08979
8194,0.292893
8195,1.63099
8196,-1
8197,0.216773
8198,-1.70711
8199,-0.324423
8200,3.52309e-12
8201,0.324423
8202,1.70711
8203,-0.216773
8204,1
8205,-1.63099
8206,-0.292893
8207,-1.08979
8208,-6.40564e-13
8209,1.08979
8210,0.292893
8211,1.63099
8212,-1
8213,0.216773
8214,-1.70711
8215,-0.324423
8216,2.03928e-12
8217,0.324423
8218,1.70711
8219,-0.216773
8220,1
8221,-1.63099
8222,-0.292893
8223,-1.08979
8224,7.57e-13
8225,1.08979
8226,0.292893
8227,1.63099
8228,-1
8229,0.216773
8230,-1.70711
8231,-0.324423
8232,1.46497e-12
8233,0.324423
8234,1.70711
8235,-0.216773
8236,1
8237,-1.63099
8238,-0.292893
8239,-1.08979
8240,-2.39291e-12
8241,1.08979
8242,0.292893
8243,1.63099
8244,-1
8245,0.216773
8246,-1.70711
8247,-0.324423
8248,-1.88412e-14
8249,0.324423
8250,1.70711
8251,-0.216773
8252,1
8253,-1.63099
8254,-0.292893
8255,-1.08979
8256,-9.95343e-13
8257,1.08979
8258,0.292893
8259,1.63099
8260,-1
8261,0.216773
8262,-1.70711
8263,-0.324423
8264,3.04482e-12
8265,0.324423
8266,1.70711
8267,-0.216773
8268,1
8269,-1.63099
8270,-0.292893
8271,-1.08979
8272,-5.07273e-13
8273,1.08979
8274,0.292893
8275,1.63099
8276,-1
8277,0.216773
8278,-1.70711
8279,-0.324423
8280,1.56101e-12
8281,0.324423
8282,1.70711
8283,-0.216773
8284,1
8285,-1.63099
8286,-0.292893
8287,-1.08979
8288,8.90292e-13
8289,1.08979
8290,0.292893
8291,1.63099
8292,-1
8293,0.216773
8294,-1.70711
8295,-0.324423
8296,9.86698e-13
8297,0.324423
8298,1.70711
8299,-0.216773
8300,1
8301,-1.63099
8302,-0.292893
8303,-1.08979
8304,-5.8976e-12
8305,1.08979
8306,0.292893
8307,1.63099
8308,-1
8309,0.216773
8310,-1.70711
8311,-0.324423
8312,4.12383e-13
8313,0.324423
8314,1.70711
8315,-0.216773
8316,1
8317,-1.63099
8318,-0.292893
8319,-1.08979
8320,-4.50003e-12
8321,1.08979
8322,0.292893
8323,1.63099
8324,-1
8325,0.216773
8326,-1.70711
8327,-0.324423
8328,-1.07143e-12
8329,0.324423
8330,1.70711
8331,-0.216773
8332,1
8333,-1.63099
8334,-0.292893
8335,-1.08979
8336,-4.01196e-12
8337,1.08979
8338,0.292893
8339,1.63099
8340,-1
8341,0.216773
8342,-1.70711
8343,-0.324423
8344,1.99224e-12
8345,0.324423
8346,1.70711
8347,-0.216773
8348,1
8349,-1.63099
8350,-0.292893
8351,-1.08979
8352,-2.6144e-12
8353,1.08979
8354,0.292893
8355,1.63099
8356,-1
8357,0.216773
8358,-1.70711
8359,-0.324423
8360,5.08428e-13
8361,0.324423
8362,1.70711
8363,-0.216773
8364,1
8365,-1.63099
8366,-0.292893
8367,-1.08979
8368,-5.7643e-12
8369,1.08979
8370,0.292893
8371,1.63099
8372,-1
8373,0.216773
8374,-1.70711
8375,-0.324423
8376,-6.58874e-14
8377,0.324423
8378,1.70711
8379,-0.216773
8380,1
8381,-1.63099
8382,-0.292893
8383,-1.08979
8384,-4.36674e-12
8385,1.08979
8386,0.292893
8387,1.63099
8388,-1
8389,0.216773
8390,-1.70711
8391,-0.324423
8392,-1.5497e-12
8393,0.324423
8394,1.70711
8395,-0.216773
8396,1
8397,-1.63099
8398,-0.292893
8399,-1.08979
8400,-3.87867e-12
8401,1.08979
8402,0.292893
8403,1.63099
8404,-1
8405,0.216773
8406,-1.70711
8407,-0.324423
8408,1.51397e-12
8409,0.324423
8410,1.70711
8411,-0.216773
8412,1
8413,-1.63099
8414,-0.292893
8415,-1.08979
8416,-2.48111e-12
8417,1.08979
8418,0.292893
8419,1.63099
8420,-1
8421,0.216773
8422,-1.70711
8423,-0.324423
8424,3.01571e-14
8425,0.324423
8426,1.70711
8427,-0.216773
8428,1
8429,-1.63099
8430,-0.292893
8431,-1.08979
8432,-5.63101e-12
8433,1.08979
8434,0.292893
8435,1.63099
8436,-1
8437,0.216773
8438,-1.70711
8439,-0.324423
8440,-5.44158e-13
8441,0.324423
8442,1.70711
8443,-0.216773
8444,1
8445,-1.63099
8446,-0.292893
8447,-1.08979
8448,-4.23345e-12
8449,1.08979
8450,0.292893
8451,1.63099
8452,-1
8453,0.216773
8454,-1.70711
8455,-0.324423
8456,-2.02797e-12
8457,0.324423
8458,1.70711
8459,-0.216773
8460,1
8461,-1.63099
8462,-0.292893
8463,-1.08979
8464,-2.83588e-12
8465,1.08979
8466,0.292893
8467,1.63099
8468,-1
8469,0.216773
8470,-1.70711
8471,-0.324423
8472,1.0357e-12
8473,0.324423
8474,1.70711
8475,-0.216773
8476,1
8477,-1.63099
8478,-0.292893
8479,-1.08979
8480,-2.34781e-12
8481,1.08979
8482,0.292893
8483,1.63099
8484,-1
8485,0.216773
8486,-1.70711
8487,-0.324423
8488,-4.48113e-13
8489,0.324423
8490,1.70711
8491,-0.216773
8492,1
8493,-1.63099
8494,-0.292893
8495,-1.08979
8496,-9.50249e-13
8497,1.08979
8498,0.292893
8499,1.63099
8500,-1
8501,0.216773
8502,-1.70711
8503,-0.324423
8504,-1.02243e-12
8505,0.324423
8506,1.70711
8507,-0.216773
8508,1
8509,-1.63099
8510,-0.292893
8511,-1.08979
8512,-4.10016e-12
8513,1.08979
8514,0.292893
8515,1.63099
8516,-1
8517,0.216773
8518,-1.70711
8519,-0.324423
8520,1.13174e-12
8521,0.324423
8522,1.70711
8523,-0.216773
8524,1
8525,-1.63099
8526,-0.292893
8527,-1.08979
8528,-2.70259e-12
8529,1.08979
8530,0.292893
8531,1.63099
8532,-1
8533,0.216773
8534,-1.70711
8535,-0.324423
8536,4.1954e-12
8537,0.324423
8538,1.70711
8539,-0.216773
8540,1
8541,-1.63099
8542,-0.292893
8543,-1.08979
8544,-2.21452e-12
8545,1.08979
8546,0.292893
8547,1.63099
8548,-1
8549,0.216773
8550,-1.70711
8551,-0.324423
8552,2.71159e-12
8553,0.324423
8554,1.70711
8555,-0.216773
8556,1
8557,-1.63099
8558,-0.292893
8559,-1.08979
8560,-8.16958e-13
8561,1.08979
8562,0.292893
8563,1.63099
8564,-1
8565,0.216773
8566,-1.70711
8567,-0.324423
8568,2.13728e-12
8569,0.324423
8570,1.70711
8571,-0.216773
8572,1
8573,-1.63099
8574,-0.292893
8575,-1.08979
8576,-3.96687e-12
8577,1.08979
8578,0.292893
8579,1.63099
8580,-1
8581,0.216773
8582,-1.70711
8583,-0.324423
8584,6.5347e-13
8585,0.324423
8586,1.70711
8587,-0.216773
8588,1
8589,-1.63099
8590,-0.292893
8591,-1.08979
8592,-2.5693e-12
8593,1.08979
8594,0.292893
8595,1.63099
8596,-1
8597,0.216773
8598,-1.70711
8599,-0.324423
8600,7.91553e-14
8601,0.324423
8602,1.70711
8603,-0.216773
8604,1
8605,-1.63099
8606,-0.292893
8607,-1.08979
8608,-2.08123e-12
8609,1.08979
8610,0.292893
8611,1.63099
8612,-1
8613,0.216773
8614,-1.70711
8615,-0.324423
8616,3.14282e-12
8617,0.324423
8618,1.70711
8619,-0.216773
8620,1
8621,-1.63099
8622,-0.292893
8623,-1.08979
8624,-6.83667e-13
8625,1.08979
8626,0.292893
8627,1.63099
8628,-1
8629,0.216773
8630,-1.70711
8631,-0.324423
8632,1.65901e-12
8633,0.324423
8634,1.70711
8635,-0.216773
8636,1
8637,-1.63099
8638,-0.292893
8639,-1.08979
8640,-3.83358e-12
8641,1.08979
8642,0.292893
8643,1.63099
8644,-1
8645,0.216773
8646,-1.70711
8647,-0.324423
8648,1.99419e-12
8649,0.324423
8650,1.70711
8651,-0.216773
8652,1
8653,-1.63099
8654,-0.292893
8655,-1.08979
8656,-1.52652e-12
8657,1.08979
8658,0.292893
8659,1.63099
8660,-1
8661,0.216773
8662,-1.70711
8663,-0.324423
8664,5.1038e-13
8665,0.324423
8666,1.70711
8667,-0.216773
8668,1
8669,-1.63099
8670,-0.292893
8671,-1.08979
8672,-1.03845e-12
8673,1.08979
8674,0.292893
8675,1.63099
8676,-1
8677,0.216773
8678,-1.70711
8679,-0.324423
8680,3.57404e-12
8681,0.324423
8682,1.70711
8683,-0.216773
8684,1
8685,-1.63099
8686,-0.292893
8687,-1.08979
8688,3.59119e-13
8689,1.08979
8690,0.292893
8691,1.63099
8692,-1
8693,0.216773
8694,-1.70711
8695,-0.324423
8696,2.09023e-12
8697,0.324423
8698,1.70711
8699,-0.216773
8700,1
8701,-1.63099
8702,-0.292893
8703,-1.08979
8704,-2.79079e-12
8705,1.08979
8706,0.292893
8707,1.63099
8708,-1
8709,0.216773
8710,-1.70711
8711,-0.324423
8712,1.51592e-12
8713,0.324423
8714,1.70711
8715,-0.216773
8716,1
8717,-1.63099
8718,-0.292893
8719,-1.08979
8720,-5.0312e-12
8721,1.08979
8722,0.292893
8723,1.63099
8724,-1
8725,0.216773
8726,-1.70711
8727,-0.324423
8728,3.21091e-14
8729,0.324423
8730,1.70711
8731,-0.216773
8732,1
8733,-1.63099
8734,-0.292893
8735,-1.08979
8736,-3.63364e-12
8737,1.08979
8738,0.292893
8739,1.63099
8740,-1
8741,0.216773
8742,-1.70711
8743,-0.324423
8744,3.09577e-12
8745,0.324423
8746,1.70711
8747,-0.216773
8748,1
8749,-1.63099
8750,-0.292893
8751,-1.08979
8752,-3.14557e-12
8753,1.08979
8754,0.292893
8755,1.63099
8756,-1
8757,0.216773
8758,-1.70711
8759,-0.324423
8760,1.61196e-12
8761,0.324423
8762,1.70711
8763,-0.216773
8764,1
8765,-1.63099
8766,-0.292893
8767,-1.08979
8768,-1.748e-12
8769,1.08979
8770,0.292893
8771,1.63099
8772,-1
8773,0.216773
8774,-1.70711
8775,-0.324423
8776,1.03765e-12
8777,0.324423
8778,1.70711
8779,-0.216773
8780,1
8781,-1.63099
8782,-0.292893
8783,-1.08979
8784,-4.89791e-12
8785,1.08979
8786,0.292893
8787,1.63099
8788,-1
8789,0.216773
8790,-1.70711
8791,-0.324423
8792,-4.46161e-13
8793,0.324423
8794,1.70711
8795,-0.216773
8796,1
8797,-1.63099
8798,-0.292893
8799,-1.08979
8800,-3.50035e-12
8801,1.08979
8802,0.292893
8803,1.63099
8804,-1
8805,0.216773
8806,-1.70711
8807,-0.324423
8808,2.6175e-12
8809,0.324423
8810,1.70711
8811,-0.216773
8812,1
8813,-1.63099
8814,-0.292893
8815,-1.08979
8816,-3.01228e-12
8817,1.08979
8818,0.292893
8819,1.63099
8820,-1
8821,0.216773
8822,-1.70711
8823,-0.324423
8824,1.13369e-12
8825,0.324423
8826,1.70711
8827,-0.216773
8828,1
8829,-1.63099
8830,-0.292893
8831,-1.08979
8832,-1.61471e-12
8833,1.08979
8834,0.292893
8835,1.63099
8836,-1
8837,0.216773
8838,-1.70711
8839,-0.324423
8840,5.59378e-13
8841,0.324423
8842,1.70711
8843,-0.216773
8844,1
8845,-1.63099
8846,-0.292893
8847,-1.08979
8848,-4.76462e-12
8849,1.08979
8850,0.292893
8851,1.63099
8852,-1
8853,0.216773
8854,-1.70711
8855,-0.324423
8856,-9.24432e-13
8857,0.324423
8858,1.70711
8859,-0.216773
8860,1
8861,-1.63099
8862,-0.292893
8863,-1.08979
8864,-3.36706e-12
8865,1.08979
8866,0.292893
8867,1.63099
8868,-1
8869,0.216773
8870,-1.70711
8871,-0.324423
8872,-1.49875e-12
8873,0.324423
8874,1.70711
8875,-0.216773
8876,1
8877,-1.63099
8878,-0.292893
8879,-1.08979
8880,-2.87899e-12
8881,1.08979
8882,0.292893
8883,1.63099
8884,-1
8885,0.216773
8886,-1.70711
8887,-0.324423
8888,1.56492e-12
8889,0.324423
8890,1.70711
8891,-0.216773
8892,1
8893,-1.63099
8894,-0.292893
8895,-1.08979
8896,-1.48142e-12
8897,1.08979
8898,0.292893
8899,1.63099
8900,-1
8901,0.216773
8902,-1.70711
8903,-0.324423
8904,8.11073e-14
8905,0.324423
8906,1.70711
8907,-0.216773
8908,1
8909,-1.63099
8910,-0.292893
8911,-1.08979
8912,-4.63133e-12
8913,1.08979
8914,0.292893
8915,1.63099
8916,-1
8917,0.216773
8918,-1.70711
8919,-0.324423
8920,-4.93208e-13
8921,0.324423
8922,1.70711
8923,-0.216773
8924,1
8925,-1.63099
8926,-0.292893
8927,-1.08979
8928,-3.23377e-12
8929,1.08979
8930,0.292893
8931,1.63099
8932,-1
8933,0.216773
8934,-1.70711
8935,-0.324423
8936,1.66096e-12
8937,0.324423
8938,1.70711
8939,-0.216773
8940,1
8941,-1.63099
8942,-0.292893
8943,-1.08979
8944,-2.7457e-12
8945,1.08979
8946,0.292893
8947,1.63099
8948,-1
8949,0.216773
8950,-1.70711
8951,-0.324423
8952,4.72463e-12
8953,0.324423
8954,1.70711
8955,-0.216773
8956,1
8957,-1.63099
8958,-0.292893
8959,-1.08979
8960,-1.34813e-12
8961,1.08979
8962,0.292893
8963,1.63099
8964,-1
8965,0.216773
8966,-1.70711
8967,-0.324423
8968,3.24082e-12
8969,0.324423
8970,1.70711
8971,-0.216773
8972,1
8973,-1.63099
8974,-0.292893
8975,-1.08979
8976,-8.60061e-13
8977,1.08979
8978,0.292893
8979,1.63099
8980,-1
8981,0.216773
8982,-1.70711
8983,-0.324423
8984,2.6665e-12
8985,0.324423
8986,1.70711
8987,-0.216773
8988,1
8989,-1.63099
8990,-0.292893
8991,-1.08979
8992,-3.10047e-12
8993,1.08979
8994,0.292893
8995,1.63099
8996,-1
8997,0.216773
8998,-1.70711
8999,-0.324423
9000,1.18269e-12
9001,0.324423
9002,1.70711
9003,-0.216773
9004,1
9005,-1.63099
9006,-0.292893
9007,-1.08979
9008,-1.70291e-12
9009,1.08979
9010,0.292893
9011,1.63099
9012,-1
9013,0.216773
9014,-1.70711
9015,-0.324423
9016,4.24635e-12
9017,0.324423
9018,1.70711
9019,-0.216773
9020,1
9021,-1.63099
9022,-0.292893
9023,-1.08979
9024,-1.21484e-12
9025,1.08979
9026,0.292893
9027,1.63099
9028,-1
9029,0.216773
9030,-1.70711
9031,-0.324423
9032,2.76255e-12
9033,0.324423
9034,1.70711
9035,-0.216773
9036,1
9037,-1.63099
9038,-0.292893
9039,-1.08979
9040,1.82725e-13
9041,1.08979
9042,0.292893
9043,1.63099
9044,-1
9045,0.216773
9046,-1.70711
9047,-0.324423
9048,2.18823e-12
9049,0.324423
9050,1.70711
9051,-0.216773
9052,1
9053,-1.63099
9054,-0.292893
9055,-1.08979
9056,-2.96718e-12
9057,1.08979
9058,0.292893
9059,1.63099
9060,-1
9061,0.216773
9062,-1.70711
9063,-0.324423
9064,7.04421e-13
9065,0.324423
9066,1.70711
9067,-0.216773
9068,1
9069,-1.63099
9070,-0.292893
9071,-1.08979
9072,-1.56962e-12
9073,1.08979
9074,0.292893
9075,1.63099
9076,-1
9077,0.216773
9078,-1.70711
9079,-0.324423
9080,3.76808e-12
9081,0.324423
9082,1.70711
9083,-0.216773
9084,1
9085,-1.63099
9086,-0.292893
9087,-1.08979
9088,-1.08155e-12
9089,1.08979
9090,0.292893
9091,1.63099
9092,-1
9093,0.216773
9094,-1.70711
9095,-0.324423
9096,2.28427e-12
9097,0.324423
9098,1.70711
9099,-0.216773
9100,1
9101,-1.63099
9102,-0.292893
9103,-1.08979
9104,3.16016e-13
9105,1.08979
9106,0.292893
9107,1.63099
9108,-1
9109,0.216773
9110,-1.70711
9111,-0.324423
9112,1.70996e-12
9113,0.324423
9114,1.70711
9115,-0.216773
9116,1
9117,-1.63099
9118,-0.292893
9119,-1.08979
9120,-2.83389e-12
9121,1.08979
9122,0.292893
9123,1.63099
9124,-1
9125,0.216773
9126,-1.70711
9127,-0.324423
9128,2.2615e-13
9129,0.324423
9130,1.70711
9131,-0.216773
9132,1
9133,-1.63099
9134,-0.292893
9135,-1.08979
9136,-1.43633e-12
9137,1.08979
9138,0.292893
9139,1.63099
9140,-1
9141,0.216773
9142,-1.70711
9143,-0.324423
9144,-3.48165e-13
9145,0.324423
9146,1.70711
9147,-0.216773
9148,1
9149,-1.63099
9150,-0.292893
9151,-1.08979
9152,-4.58624e-12
9153,1.08979
9154,0.292893
9155,1.63099
9156,-1
9157,0.216773
9158,-1.70711
9159,-0.324423
9160,2.7155e-12
9161,0.324423
9162,1.70711
9163,-0.216773
9164,1
9165,-1.63099
9166,-0.292893
9167,-1.08979
9168,-3.18867e-12
9169,1.08979
9170,0.292893
9171,1.63099
9172,-1
9173,0.216773
9174,-1.70711
9175,-0.324423
9176,1.23169e-12
9177,0.324423
9178,1.70711
9179,-0.216773
9180,1
9181,-1.63099
9182,-0.292893
9183,-1.08979
9184,-6.33858e-12
9185,1.08979
9186,0.292893
9187,1.63099
9188,-1
9189,0.216773
9190,-1.70711
9191,-0.324423
9192,6.57374e-13
9193,0.324423
9194,1.70711
9195,-0.216773
9196,1
9197,-1.63099
9198,-0.292893
9199,-1.08979
9200,-4.94102e-12
9201,1.08979
9202,0.292893
9203,1.63099
9204,-1
9205,0.216773
9206,-1.70711
9207,-0.324423
9208,-8.26435e-13
9209,0.324423
9210,1.70711
9211,-0.216773
9212,1
9213,-1.63099
9214,-0.292893
9215,-1.08979
9216,-4.45295e-12
9217,1.08979
9218,0.292893
9219,1.63099
9220,-1
9221,0.216773
9222,-1.70711
9223,-0.324423
9224,2.23723e-12
9225,0.324423
9226,1.70711
9227,-0.216773
9228,1
9229,-1.63099
9230,-0.292893
9231,-1.08979
9232,-3.05538e-12
9233,1.08979
9234,0.292893
9235,1.63099
9236,-1
9237,0.216773
9238,-1.70711
9239,-0.324423
9240,7.53419e-13
9241,0.324423
9242,1.70711
9243,-0.216773
9244,1
9245,-1.63099
9246,-0.292893
9247,-1.08979
9248,-2.56731e-12
9249,1.08979
9250,0.292893
9251,1.63099
9252,-1
9253,0.216773
9254,-1.70711
9255,-0.324423
9256,1.79104e-13
9257,0.324423
9258,1.70711
9259,-0.216773
9260,1
9261,-1.63099
9262,-0.292893
9263,-1.08979
9264,-4.80772e-12
9265,1.08979
9266,0.292893
9267,1.63099
9268,-1
9269,0.216773
9270,-1.70711
9271,-0.324423
9272,-1.30471e-12
9273,0.324423
9274,1.70711
9275,-0.216773
9276,1
9277,-1.63099
9278,-0.292893
9279,-1.08979
9280,-4.31965e-12
9281,1.08979
9282,0.292893
9283,1.63099
9284,-1
9285,0.216773
9286,-1.70711
9287,-0.324423
9288,1.75896e-12
9289,0.324423
9290,1.70711
9291,-0.216773
9292,1
9293,-1.63099
9294,-0.292893
9295,-1.08979
9296,-2.92209e-12
9297,1.08979
9298,0.292893
9299,1.63099
9300,-1
9301,0.216773
9302,-1.70711
9303,-0.324423
9304,2.75148e-13
9305,0.324423
9306,1.70711
9307,-0.216773
9308,1
9309,-1.63099
9310,-0.292893
9311,-1.08979
9312,-1.52452e-12
9313,1.08979
9314,0.292893
9315,1.63099
9316,-1
9317,0.216773
9318,-1.70711
9319,-0.324423
9320,-2.99167e-13
9321,0.324423
9322,1.70711
9323,-0.216773
9324,1
9325,-1.63099
9326,-0.292893
9327,-1.08979
9328,-4.67443e-12
9329,1.08979
9330,0.292893
9331,1.63099
9332,-1
9333,0.216773
9334,-1.70711
9335,-0.324423
9336,-1.78298e-12
9337,0.324423
9338,1.70711
9339,-0.216773
9340,1
9341,-1.63099
9342,-0.292893
9343,-1.08979
9344,-3.27687e-12
9345,1.08979
9346,0.292893
9347,1.63099
9348,-1
9349,0.216773
9350,-1.70711
9351,-0.324423
9352,-2.35729e-12
9353,0.324423
9354,1.70711
9355,-0.216773
9356,1
9357,-1.63099
9358,-0.292893
9359,-1.08979
9360,-2.7888e-12
9361,1.08979
9362,0.292893
9363,1.63099
9364,-1
9365,0.216773
9366,-1.70711
9367,-0.324423
9368,3.43486e-12
9369,0.324423
9370,1.70711
9371,-0.216773
9372,1
9373,-1.63099
9374,-0.292893
9375,-1.08979
9376,-1.39123e-12
9377,1.08979
9378,0.292893
9379,1.63099
9380,-1
9381,0.216773
9382,-1.70711
9383,-0.324423
9384,2.86054e-12
9385,0.324423
9386,1.70711
9387,-0.216773
9388,1
9389,-1.63099
9390,-0.292893
9391,-1.08979
9392,-4.54114e-12
9393,1.08979
9394,0.292893
9395,1.63099
9396,-1
9397,0.216773
9398,-1.70711
9399,-0.324423
9400,1.37673e-12
9401,0.324423
9402,1.70711
9403,-0.216773
9404,1
9405,-1.63099
9406,-0.292893
9407,-1.08979
9408,-3.14358e-12
9409,1.08979
9410,0.292893
9411,1.63099
9412,-1
9413,0.216773
9414,-1.70711
9415,-0.324423
9416,8.02417e-13
9417,0.324423
9418,1.70711
9419,-0.216773
9420,1
9421,-1.63099
9422,-0.292893
9423,-1.08979
9424,-2.65551e-12
9425,1.08979
9426,0.292893
9427,1.63099
9428,-1
9429,0.216773
9430,-1.70711
9431,-0.324423
9432,2.95659e-12
9433,0.324423
9434,1.70711
9435,-0.216773
9436,1
9437,-1.63099
9438,-0.292893
9439,-1.08979
9440,-1.25794e-12
9441,1.08979
9442,0.292893
9443,1.63099
9444,-1
9445,0.216773
9446,-1.70711
9447,-0.324423
9448,2.38227e-12
9449,0.324423
9450,1.70711
9451,-0.216773
9452,1
9453,-1.63099
9454,-0.292893
9455,-1.08979
9456,-4.40785e-12
9457,1.08979
9458,0.292893
9459,1.63099
9460,-1
9461,0.216773
9462,-1.70711
9463,-0.324423
9464,1.80796e-12
9465,0.324423
9466,1.70711
9467,-0.216773
9468,1
9469,-1.63099
9470,-0.292893
9471,-1.08979
9472,-3.01029e-12
9473,1.08979
9474,0.292893
9475,1.63099
9476,-1
9477,0.216773
9478,-1.70711
9479,-0.324423
9480,3.24147e-13
9481,0.324423
9482,1.70711
9483,-0.216773
9484,1
9485,-1.63099
9486,-0.292893
9487,-1.08979
9488,-2.52222e-12
9489,1.08979
9490,0.292893
9491,1.63099
9492,-1
9493,0.216773
9494,-1.70711
9495,-0.324423
9496,3.38781e-12
9497,0.324423
9498,1.70711
9499,-0.216773
9500,1
9501,-1.63099
9502,-0.292893
9503,-1.08979
9504,-1.12465e-12
9505,1.08979
9506,0.292893
9507,1.63099
9508,-1
9509,0.216773
9510,-1.70711
9511,-0.324423
9512,1.904e-12
9513,0.324423
9514,1.70711
9515,-0.216773
9516,1
9517,-1.63099
9518,-0.292893
9519,-1.08979
9520,-6.36581e-13
9521,1.08979
9522,0.292893
9523,1.63099
9524,-1
9525,0.216773
9526,-1.70711
9527,-0.324423
9528,1.32969e-12
9529,0.324423
9530,1.70711
9531,-0.216773
9532,1
9533,-1.63099
9534,-0.292893
9535,-1.08979
9536,-2.877e-12
9537,1.08979
9538,0.292893
9539,1.63099
9540,-1
9541,0.216773
9542,-1.70711
9543,-0.324423
9544,-1.54124e-13
9545,0.324423
9546,1.70711
9547,-0.216773
9548,1
9549,-1.63099
9550,-0.292893
9551,-1.08979
9552,-2.38892e-12
9553,1.08979
9554,0.292893
9555,1.63099
9556,-1
9557,0.216773
9558,-1.70711
9559,-0.324423
9560,3.81903e-12
9561,0.324423
9562,1.70711
9563,-0.216773
9564,1
9565,-1.63099
9566,-0.292893
9567,-1.08979
9568,-8.18655e-14
9569,1.08979
9570,0.292893
9571,1.63099
9572,-1
9573,0.216773
9574,-1.70711
9575,-0.324423
9576,2.33522e-12
9577,0.324423
9578,1.70711
9579,-0.216773
9580,1
9581,-1.63099
9582,-0.292893
9583,-1.08979
9584,-2.32228e-12
9585,1.08979
9586,0.292893
9587,1.63099
9588,-1
9589,0.216773
9590,-1.70711
9591,-0.324423
9592,1.76091e-12
9593,0.324423
9594,1.70711
9595,-0.216773
9596,1
9597,-1.63099
9598,-0.292893
9599,-1.08979
9600,-5.47219e-12
9601,1.08979
9602,0.292893
9603,1.63099
9604,-1
9605,0.216773
9606,-1.70711
9607,-0.324423
9608,2.771e-13
9609,0.324423
9610,1.70711
9611,-0.216773
9612,1
9613,-1.63099
9614,-0.292893
9615,-1.08979
9616,-4.07462e-12
9617,1.08979
9618,0.292893
9619,1.63099
9620,-1
9621,0.216773
9622,-1.70711
9623,-0.324423
9624,-2.97215e-13
9625,0.324423
9626,1.70711
9627,-0.216773
9628,1
9629,-1.63099
9630,-0.292893
9631,-1.08979
9632,-3.58655e-12
9633,1.08979
9634,0.292893
9635,1.63099
9636,-1
9637,0.216773
9638,-1.70711
9639,-0.324423
9640,1.85695e-12
9641,0.324423
9642,1.70711
9643,-0.216773
9644,1
9645,-1.63099
9646,-0.292893
9647,-1.08979
9648,-2.18899e-12
9649,1.08979
9650,0.292893
9651,1.63099
9652,-1
9653,0.216773
9654,-1.70711
9655,-0.324423
